ID,reg1,reg2,reg3,reg4,home,chld,hinc,genf,wrat,avhv,incm,inca,plow,npro,tgif,lgif,rgif,tdon,tlag,agif,donr,damt
1109,0,1,0,0,1,0,3,0,3,207,49,58,1,27,43,16,16,9,4,13.25,NA,NA
1110,0,0,0,0,1,1,1,1,8,134,20,35,24,59,106,11,7,24,6,6.28,NA,NA
1111,0,0,0,0,1,4,7,1,8,113,11,39,72,51,71,9,5,9,6,7.77,NA,NA
1112,0,0,0,0,1,3,2,1,8,414,84,114,0,33,67,10,6,23,20,8.44,NA,NA
1113,0,1,0,0,0,4,5,1,8,184,49,87,6,10,49,16,12,19,6,6.87,NA,NA
1114,0,0,0,0,1,2,2,1,2,72,6,24,70,15,33,25,22,15,13,16.77,NA,NA
1115,1,0,0,0,1,2,4,0,9,269,75,82,1,47,75,9,7,9,6,7.01,NA,NA
1116,0,0,1,0,1,4,1,1,6,223,39,73,2,10,56,6,3,20,7,4.46,NA,NA
1117,0,0,1,0,1,3,5,1,5,146,36,45,20,37,53,9,4,15,5,7.34,NA,NA
1118,0,0,0,0,1,4,2,0,8,186,49,63,2,67,128,11,7,16,7,4.52,NA,NA
1119,0,1,0,0,0,5,1,0,8,345,68,107,0,75,141,24,16,16,4,15.2,NA,NA
1120,0,0,1,0,1,0,2,0,8,205,37,49,20,8,37,17,11,19,3,10.33,NA,NA
1121,0,0,0,0,1,2,2,0,8,185,51,52,10,39,51,10,14,11,5,8.88,NA,NA
1122,0,0,0,1,1,2,3,1,9,161,48,48,7,93,123,12,15,22,5,6.18,NA,NA
1123,0,0,0,1,1,5,2,1,0,213,65,65,4,112,369,8,4,24,12,7.53,NA,NA
1124,0,1,0,0,1,0,3,0,8,181,54,64,1,62,79,13,20,14,10,11.48,NA,NA
1125,0,1,0,0,1,3,4,1,8,120,25,35,19,57,85,9,4,23,6,4.19,NA,NA
1126,0,1,0,0,1,2,4,1,9,178,41,60,4,59,97,20,11,15,5,9.82,NA,NA
1127,0,0,0,0,1,0,2,1,8,172,43,52,2,61,70,26,27,13,13,18.46,NA,NA
1128,1,0,0,0,1,2,5,0,4,246,58,69,4,76,87,19,23,21,4,11.03,NA,NA
1129,0,0,0,0,1,3,4,1,8,142,33,37,7,95,146,12,5,23,6,8.16,NA,NA
1130,0,0,0,0,0,0,4,1,9,227,59,59,6,88,131,29,21,17,5,17.29,NA,NA
1131,0,1,0,0,0,2,7,0,9,368,162,162,0,95,153,34,33,16,4,17.47,NA,NA
1132,1,0,0,0,1,4,4,1,3,175,30,49,15,74,131,34,24,18,4,19.58,NA,NA
1133,0,0,0,0,1,3,4,0,2,225,48,66,3,69,199,19,13,13,11,7.81,NA,NA
1134,0,0,0,0,1,4,7,1,9,108,44,44,10,80,141,13,10,26,5,8.86,NA,NA
1135,0,0,1,0,1,1,2,1,9,146,60,60,4,94,122,11,12,18,3,8.72,NA,NA
1136,0,0,0,1,1,3,4,1,8,235,28,79,7,82,128,12,8,13,8,10.27,NA,NA
1137,0,0,0,0,0,2,3,1,8,159,53,53,20,14,37,15,12,21,6,5.59,NA,NA
1138,0,1,0,0,1,3,5,1,8,188,21,55,22,87,176,24,26,35,13,16.76,NA,NA
1139,0,1,0,0,0,3,2,1,9,172,35,47,13,33,59,27,27,16,10,17.56,NA,NA
1140,1,0,0,0,1,3,1,1,8,226,37,51,11,88,160,17,16,31,4,9.26,NA,NA
1141,0,0,0,0,1,2,3,1,4,273,66,76,6,47,70,20,32,15,8,12.88,NA,NA
1142,0,0,1,0,1,4,1,0,8,138,29,40,17,25,71,10,9,19,4,7.51,NA,NA
1143,1,0,0,0,1,3,3,0,4,76,8,20,56,41,69,15,7,20,10,12.27,NA,NA
1144,0,0,0,1,0,2,5,1,8,222,59,59,2,82,127,13,8,17,7,7.67,NA,NA
1145,0,1,0,0,1,2,4,1,4,223,54,60,4,98,155,5,5,19,7,5.53,NA,NA
1146,0,0,1,0,1,2,2,1,8,146,33,42,21,20,61,25,11,14,6,16.4,NA,NA
1147,0,1,0,0,1,1,5,1,4,155,26,39,31,64,97,24,21,30,14,14.47,NA,NA
1148,0,0,1,0,1,5,4,0,9,152,22,57,27,43,81,11,9,13,11,12.68,NA,NA
1149,0,1,0,0,1,0,2,1,2,124,40,49,13,68,93,22,29,9,3,10.64,NA,NA
1150,1,0,0,0,1,3,1,1,9,88,16,24,38,73,125,29,20,14,6,17.25,NA,NA
1151,0,0,0,1,1,3,4,1,9,237,56,74,1,42,85,79,36,19,4,20.11,NA,NA
1152,0,1,0,0,0,3,6,1,9,120,36,36,12,38,87,87,68,22,14,29.99,NA,NA
1153,0,0,1,0,1,1,2,1,6,160,37,50,7,28,104,104,42,19,8,25.86,NA,NA
1154,0,0,0,0,1,2,7,0,6,137,51,51,17,87,178,78,39,37,4,22.15,NA,NA
1155,0,1,0,0,1,0,5,0,8,286,32,78,2,49,67,7,6,24,4,7.32,NA,NA
1156,0,0,0,0,1,2,4,1,8,153,47,50,8,107,201,35,21,24,4,11.27,NA,NA
1157,1,0,0,0,0,3,4,0,8,119,36,36,19,99,225,23,5,22,12,11.86,NA,NA
1158,0,0,0,0,1,0,7,1,5,202,47,55,14,39,78,60,26,22,7,19.28,NA,NA
1159,0,1,0,0,0,2,4,0,4,138,20,32,38,110,200,6,9,13,9,4.62,NA,NA
1160,0,0,0,0,1,4,2,0,3,286,89,108,0,56,91,7,5,17,5,7.8,NA,NA
1161,0,0,0,1,1,5,4,1,7,208,27,80,17,38,68,11,10,16,4,8.65,NA,NA
1162,0,0,0,0,0,4,7,1,9,248,48,63,2,19,38,5,5,18,7,6.06,NA,NA
1163,0,0,1,0,1,2,6,1,8,166,44,59,10,82,103,31,22,23,14,25.39,NA,NA
1164,0,0,1,0,1,2,4,1,9,202,39,49,15,71,131,34,40,35,4,26.11,NA,NA
1165,1,0,0,0,1,2,5,1,3,240,64,67,5,79,105,25,19,23,3,17.34,NA,NA
1166,0,0,0,0,1,2,4,1,6,161,48,57,4,72,147,27,26,34,4,13.06,NA,NA
1167,0,0,0,1,1,5,4,1,8,143,28,49,27,61,78,14,14,14,12,15.76,NA,NA
1168,0,0,0,0,0,1,4,1,8,164,42,51,15,134,316,11,8,16,6,6.1,NA,NA
1169,0,0,0,0,1,2,3,1,9,142,42,47,6,37,91,18,14,20,10,15.15,NA,NA
1170,0,0,0,0,1,2,4,1,5,225,93,93,1,74,154,17,12,16,5,5.93,NA,NA
1171,0,0,1,0,1,2,5,1,8,122,24,27,38,90,156,11,9,19,4,8.8,NA,NA
1172,0,1,0,0,1,4,3,0,0,156,11,39,28,106,143,14,10,20,4,12.27,NA,NA
1173,0,1,0,0,1,2,6,1,3,259,32,53,18,104,254,10,6,23,3,9.74,NA,NA
1174,1,0,0,0,1,2,2,0,1,115,41,41,10,58,89,39,35,14,6,16.05,NA,NA
1175,0,0,0,0,1,2,4,1,3,186,45,52,8,75,86,33,27,10,4,13.73,NA,NA
1176,0,0,1,0,1,1,5,0,9,83,24,24,37,40,59,12,14,18,4,6.32,NA,NA
1177,0,1,0,0,1,3,4,1,8,187,33,42,19,27,63,22,24,15,5,7.61,NA,NA
1178,0,0,0,1,1,3,4,0,9,297,70,70,1,34,57,14,16,25,4,6.86,NA,NA
1179,0,0,1,0,1,3,6,0,9,211,40,71,4,102,133,18,14,13,14,15.33,NA,NA
1180,0,0,0,1,1,1,3,1,8,343,98,98,0,83,133,11,15,19,5,6.95,NA,NA
1181,0,1,0,0,1,0,7,1,5,183,46,56,5,59,103,5,3,16,9,3.42,NA,NA
1182,0,0,0,0,1,3,1,0,5,106,18,29,47,42,89,5,4,15,6,3.37,NA,NA
1183,1,0,0,0,1,0,2,0,8,190,70,70,3,27,99,99,22,21,6,26.4,NA,NA
1184,1,0,0,0,1,2,3,1,8,93,27,27,40,121,201,10,5,21,6,12.88,NA,NA
1185,0,0,0,1,1,2,5,0,5,154,25,33,33,101,150,46,49,17,3,19.35,NA,NA
1186,0,1,0,0,1,3,5,0,8,157,45,45,8,46,73,23,12,17,6,20.18,NA,NA
1187,0,0,0,1,1,4,6,1,8,144,33,38,15,50,87,30,18,21,4,12.79,NA,NA
1188,0,1,0,0,1,0,4,1,3,162,42,47,11,117,312,12,9,31,16,16,NA,NA
1189,1,0,0,0,1,2,4,0,4,166,39,58,1,66,74,21,18,19,7,10.63,NA,NA
1190,1,0,0,0,0,0,5,1,0,135,21,32,19,90,224,17,18,20,13,9.98,NA,NA
1191,0,0,0,1,0,5,5,1,8,195,68,68,1,37,58,9,5,15,6,9.61,NA,NA
1192,1,0,0,0,1,4,6,1,2,237,68,68,0,29,42,10,6,32,3,10.19,NA,NA
1193,0,1,0,0,1,3,4,0,8,241,58,60,2,57,106,12,10,22,11,14.16,NA,NA
1194,0,0,0,0,1,3,2,0,8,130,28,41,26,48,80,13,6,17,7,4.81,NA,NA
1195,0,0,0,0,1,3,4,1,8,171,102,102,1,89,178,5,4,29,7,5.61,NA,NA
1196,0,0,0,1,1,3,1,1,9,103,12,27,63,27,43,25,10,16,4,12.34,NA,NA
1197,0,0,0,1,1,3,1,0,8,221,58,60,4,54,82,23,23,22,5,18.47,NA,NA
1198,0,1,0,0,1,4,4,1,8,381,208,208,0,43,55,12,7,20,4,8.21,NA,NA
1199,0,1,0,0,0,1,5,0,8,95,22,30,21,83,124,14,10,30,28,8.78,NA,NA
1200,0,0,0,0,1,0,3,1,3,236,78,78,2,84,89,11,10,16,4,7.11,NA,NA
1201,0,1,0,0,1,2,5,0,7,157,34,36,17,50,94,94,50,18,5,18.39,NA,NA
1202,0,0,1,0,1,3,7,1,8,141,24,37,23,76,109,8,5,23,4,6.52,NA,NA
1203,0,0,1,0,1,3,4,1,8,147,49,54,2,113,244,5,6,23,4,7.48,NA,NA
1204,0,1,0,0,1,3,2,1,3,130,24,43,23,45,86,23,14,16,5,9.51,NA,NA
1205,0,1,0,0,1,3,1,0,9,165,27,45,29,102,219,39,29,15,6,16.19,NA,NA
1206,0,0,0,0,1,3,4,1,9,140,58,58,3,56,81,16,15,18,4,12.5,NA,NA
1207,1,0,0,0,1,0,3,1,8,159,38,79,11,77,210,15,9,6,7,16.91,NA,NA
1208,0,0,0,0,0,2,2,1,8,223,44,72,6,47,96,27,30,23,4,13.97,NA,NA
1209,1,0,0,0,0,4,4,1,9,155,42,47,15,42,76,12,13,23,4,9.43,NA,NA
1210,0,1,0,0,0,4,4,1,8,185,53,55,7,13,35,14,21,23,4,8.31,NA,NA
1211,1,0,0,0,1,4,1,0,9,169,31,58,2,85,291,11,7,13,7,9.72,NA,NA
1212,0,0,0,0,0,2,7,1,8,79,14,22,43,83,128,118,67,15,3,31.95,NA,NA
1213,0,0,0,0,1,3,4,0,8,124,28,40,40,40,53,18,10,16,8,9.94,NA,NA
1214,0,1,0,0,1,2,4,1,2,127,17,40,40,46,76,5,4,17,12,4.42,NA,NA
1215,0,0,1,0,1,2,4,0,4,177,38,45,12,87,196,4,5,21,4,6.54,NA,NA
1216,0,0,1,0,1,2,5,1,8,194,46,55,1,83,194,14,17,22,5,13.03,NA,NA
1217,0,0,1,0,1,3,2,0,2,294,62,76,0,9,33,8,6,21,4,8.53,NA,NA
1218,0,0,0,1,1,1,6,1,8,148,66,66,12,56,112,30,21,22,6,12.69,NA,NA
1219,0,0,0,1,1,1,4,1,9,81,14,20,57,27,65,7,8,14,3,3.16,NA,NA
1220,0,0,0,1,1,2,2,0,8,106,22,30,16,80,171,32,12,21,4,20.82,NA,NA
1221,0,0,0,0,1,2,5,1,9,114,31,39,19,83,139,25,24,14,15,13.45,NA,NA
1222,0,0,0,0,1,2,4,1,8,122,16,41,19,14,36,15,7,16,3,6.82,NA,NA
1223,0,1,0,0,1,2,2,0,8,151,55,67,1,27,87,87,39,22,5,13.81,NA,NA
1224,1,0,0,0,1,1,5,0,9,259,64,64,4,22,60,5,6,22,4,3.3,NA,NA
1225,0,0,0,0,1,2,6,1,3,195,81,81,1,83,160,160,44,14,5,31,NA,NA
1226,0,0,0,1,0,0,2,1,2,289,46,93,9,109,107,46,23,22,3,16.6,NA,NA
1227,0,1,0,0,1,2,4,0,9,270,46,64,4,36,73,33,54,16,6,11.11,NA,NA
1228,0,1,0,0,1,0,6,1,3,266,74,80,0,37,65,10,5,17,7,7.95,NA,NA
1229,0,1,0,0,1,2,4,1,1,146,31,64,5,103,469,7,3,30,13,5.67,NA,NA
1230,0,0,1,0,1,0,2,0,9,112,15,31,47,11,35,11,8,13,12,6.94,NA,NA
1231,1,0,0,0,1,1,2,1,8,91,40,40,40,38,66,8,5,16,6,10.01,NA,NA
1232,0,0,0,0,1,2,4,0,5,164,50,50,8,50,94,7,7,23,6,5.84,NA,NA
1233,0,0,0,0,1,3,4,1,9,104,14,37,54,89,93,13,9,24,7,7.8,NA,NA
1234,0,0,0,1,1,4,5,0,4,97,19,29,37,76,195,21,19,37,12,22.92,NA,NA
1235,0,0,0,0,1,3,2,0,5,117,41,41,14,80,99,7,6,19,6,4.92,NA,NA
1236,1,0,0,0,1,3,7,0,8,207,61,69,1,38,61,22,16,14,3,10.51,NA,NA
1237,1,0,0,0,1,1,7,1,9,483,147,147,0,64,109,35,25,20,5,17.11,NA,NA
1238,0,0,0,0,1,4,5,1,8,193,32,46,18,28,82,55,45,12,7,17.75,NA,NA
1239,0,0,0,1,1,3,7,0,9,253,74,74,4,25,83,31,18,16,4,19.24,NA,NA
1240,0,0,0,1,1,2,4,0,8,149,56,56,10,85,239,9,13,21,6,6.7,NA,NA
1241,0,0,0,1,1,0,5,1,0,160,29,45,32,80,84,8,5,24,4,9.05,NA,NA
1242,1,0,0,0,1,2,4,1,8,361,99,110,0,106,194,13,19,12,9,13.72,NA,NA
1243,0,0,0,1,1,4,4,1,8,158,41,54,7,80,140,24,28,20,3,27.3,NA,NA
1244,1,0,0,0,1,2,3,1,8,215,44,60,3,22,44,8,6,17,4,7.29,NA,NA
1245,0,0,0,1,0,3,3,1,4,223,65,79,0,65,79,14,10,18,5,7.79,NA,NA
1246,0,1,0,0,1,4,5,1,8,269,68,68,3,47,64,11,9,29,6,9.12,NA,NA
1247,0,0,0,0,1,2,2,1,8,134,39,47,14,70,129,7,5,40,13,5.38,NA,NA
1248,0,0,1,0,0,3,5,1,9,209,38,50,10,47,77,6,6,18,4,5.68,NA,NA
1249,0,0,0,1,1,2,4,1,9,217,42,79,4,19,52,9,4,20,5,11.71,NA,NA
1250,0,0,0,0,1,2,4,1,9,188,43,58,2,29,53,9,7,12,7,10.28,NA,NA
1251,0,0,1,0,1,4,1,1,4,282,87,87,0,32,78,14,10,31,3,11.92,NA,NA
1252,0,1,0,0,0,3,6,1,4,238,77,77,4,60,90,30,40,15,5,17.82,NA,NA
1253,0,1,0,0,1,2,6,1,8,127,24,36,17,104,200,6,8,12,7,3.96,NA,NA
1254,0,0,0,1,0,2,5,1,9,98,14,27,44,23,54,18,8,20,6,14.76,NA,NA
1255,0,0,1,0,1,2,3,1,7,144,38,38,18,41,53,17,12,17,3,13.28,NA,NA
1256,0,0,1,0,1,2,5,0,2,267,41,96,0,30,56,9,9,20,4,4.91,NA,NA
1257,0,0,1,0,1,1,6,1,8,112,42,42,13,104,208,19,18,18,5,14.77,NA,NA
1258,0,0,0,1,1,1,4,1,6,188,38,60,7,55,90,15,11,15,5,11.13,NA,NA
1259,0,0,0,0,1,4,2,1,5,197,55,67,6,41,71,52,29,15,5,20.06,NA,NA
1260,1,0,0,0,1,2,2,1,8,139,37,37,12,108,140,32,30,14,5,15.82,NA,NA
1261,0,1,0,0,0,0,4,0,4,136,29,39,9,24,68,16,18,16,7,19.4,NA,NA
1262,0,0,0,1,1,0,3,1,8,187,32,49,25,29,69,12,12,19,4,8.78,NA,NA
1263,0,1,0,0,1,3,4,0,2,208,36,69,1,15,53,22,9,7,7,14.12,NA,NA
1264,0,0,0,0,1,4,5,1,9,195,38,45,19,36,72,20,9,12,3,12.84,NA,NA
1265,0,0,0,0,0,3,6,0,6,195,30,49,21,30,164,164,93,15,4,15.93,NA,NA
1266,0,0,0,0,0,2,4,1,9,162,23,39,12,52,53,13,9,14,4,9.21,NA,NA
1267,0,0,1,0,1,5,3,0,9,249,39,71,5,41,83,24,18,15,7,14.4,NA,NA
1268,0,0,1,0,1,3,5,0,6,163,45,64,5,87,214,11,7,23,8,6.68,NA,NA
1269,0,1,0,0,1,1,7,1,8,171,30,57,7,65,87,8,7,23,4,6.01,NA,NA
1270,1,0,0,0,1,2,2,0,9,212,32,60,11,53,72,18,11,17,3,8.3,NA,NA
1271,0,0,0,1,1,2,5,0,9,102,19,29,41,46,88,10,12,17,4,7.44,NA,NA
1272,0,1,0,0,1,2,4,1,8,176,54,54,2,7,32,18,17,14,6,15.25,NA,NA
1273,0,1,0,0,1,3,7,0,8,124,19,37,43,27,63,4,4,26,4,4.56,NA,NA
1274,0,0,1,0,1,2,4,1,9,241,52,68,1,49,100,4,3,18,9,4.39,NA,NA
1275,0,0,0,1,1,2,7,1,6,167,50,50,5,65,76,9,12,16,4,10.15,NA,NA
1276,0,0,0,1,1,3,2,1,8,287,57,63,1,13,34,16,14,24,4,12.9,NA,NA
1277,1,0,0,0,0,2,6,1,7,247,43,59,9,12,34,19,12,23,6,11.92,NA,NA
1278,0,0,0,1,1,2,5,1,9,161,55,55,5,18,43,17,8,12,4,11.22,NA,NA
1279,0,1,0,0,0,3,3,0,7,72,15,29,48,36,56,16,7,23,5,7.15,NA,NA
1280,0,0,0,1,1,3,1,0,5,164,29,42,13,16,41,4,3,19,5,5.27,NA,NA
1281,0,0,0,1,1,2,4,0,8,248,67,78,1,75,121,10,8,15,16,5.43,NA,NA
1282,1,0,0,0,1,0,3,0,8,169,39,73,0,63,131,32,43,20,3,14.3,NA,NA
1283,0,0,1,0,1,4,3,1,9,247,51,89,1,39,49,7,6,17,8,6.84,NA,NA
1284,0,1,0,0,1,2,4,0,9,220,30,44,9,35,53,16,11,12,3,10.17,NA,NA
1285,0,0,0,0,1,2,4,1,7,147,20,41,24,30,62,12,7,39,27,7.16,NA,NA
1286,0,0,0,0,1,5,5,0,8,136,35,35,22,39,62,15,14,15,5,7.93,NA,NA
1287,0,1,0,0,1,0,4,0,4,122,16,30,29,44,61,49,33,7,7,18.92,NA,NA
1288,0,1,0,0,1,2,4,1,9,187,29,48,10,60,79,25,24,17,7,10.88,NA,NA
1289,0,1,0,0,1,4,4,0,9,207,30,49,15,16,50,13,20,6,13,11.91,NA,NA
1290,0,0,1,0,0,3,4,1,8,332,107,107,0,63,99,27,25,16,7,14.14,NA,NA
1291,0,0,1,0,1,2,4,1,1,104,20,28,22,27,55,55,30,18,2,22.58,NA,NA
1292,1,0,0,0,1,2,5,1,9,109,37,37,23,66,86,14,13,13,4,9.37,NA,NA
1293,0,1,0,0,1,2,5,0,1,160,30,43,13,28,50,14,15,17,3,9.32,NA,NA
1294,0,1,0,0,1,1,4,0,8,231,44,86,5,48,59,9,12,15,4,5.67,NA,NA
1295,0,1,0,0,1,2,1,1,8,147,40,40,23,82,197,15,23,22,11,15.84,NA,NA
1296,1,0,0,0,1,0,3,1,8,118,40,40,17,90,218,14,7,15,4,16.37,NA,NA
1297,0,0,1,0,0,2,1,0,8,144,31,47,33,16,64,64,25,15,4,52.92,NA,NA
1298,0,0,0,1,1,3,6,1,4,135,29,41,16,70,93,16,11,21,5,9.52,NA,NA
1299,0,0,1,0,1,2,1,1,9,143,24,50,15,45,49,12,5,37,5,8.42,NA,NA
1300,0,0,0,1,1,0,3,1,9,139,32,42,20,55,84,19,33,20,6,16.1,NA,NA
1301,0,0,0,1,1,0,3,1,9,138,29,62,11,48,73,16,17,14,5,6.29,NA,NA
1302,0,0,0,0,0,2,5,0,1,110,52,52,4,40,64,36,33,12,6,14.49,NA,NA
1303,1,0,0,0,1,1,4,1,9,220,59,72,9,53,95,36,14,21,3,21.35,NA,NA
1304,0,0,0,1,1,2,4,1,8,148,17,41,29,93,133,11,11,16,8,7.92,NA,NA
1305,0,0,0,0,1,4,1,1,3,633,88,147,0,47,78,15,17,20,7,11.87,NA,NA
1306,0,0,0,1,0,0,3,1,8,237,54,98,2,129,189,10,8,13,5,9.01,NA,NA
1307,0,0,0,0,1,3,1,1,8,219,42,65,3,45,75,4,4,15,4,3.72,NA,NA
1308,1,0,0,0,1,1,2,1,1,327,66,83,1,58,83,22,12,19,5,22.59,NA,NA
1309,0,1,0,0,1,3,4,1,9,174,49,49,7,95,108,25,14,24,4,11.94,NA,NA
1310,0,0,0,1,0,2,2,1,7,126,23,30,30,31,65,22,17,22,3,12.86,NA,NA
1311,0,0,1,0,0,3,5,1,3,203,43,50,5,102,181,91,21,20,4,29.77,NA,NA
1312,0,0,0,1,1,3,4,1,6,169,54,54,7,102,153,12,5,14,4,7.17,NA,NA
1313,0,0,0,1,1,2,5,1,8,138,37,41,11,11,63,63,23,16,7,19.13,NA,NA
1314,0,0,1,0,1,3,5,1,3,95,30,33,22,24,43,29,13,17,6,21.64,NA,NA
1315,0,0,0,0,1,2,7,1,8,273,50,62,7,75,111,60,51,19,4,22.51,NA,NA
1316,0,0,0,0,1,3,3,1,9,354,113,113,0,55,89,16,19,23,6,7.07,NA,NA
1317,0,1,0,0,1,1,4,1,1,142,24,39,19,35,44,8,6,14,5,9.62,NA,NA
1318,1,0,0,0,1,2,4,1,7,181,35,37,10,76,128,24,29,15,3,13.47,NA,NA
1319,0,0,0,0,1,2,4,0,3,156,25,47,9,15,36,30,19,14,9,8.11,NA,NA
1320,0,1,0,0,1,3,5,0,8,199,33,47,15,57,87,15,12,13,8,12,NA,NA
1321,0,0,0,0,0,3,3,1,3,180,30,63,14,22,50,45,20,13,7,14.68,NA,NA
1322,1,0,0,0,1,0,5,1,8,107,28,38,28,22,39,8,6,12,3,4.54,NA,NA
1323,0,0,0,1,0,0,4,0,5,253,45,56,3,103,226,15,10,16,3,11.08,NA,NA
1324,0,1,0,0,1,1,4,1,5,124,29,51,18,15,51,14,5,29,4,5.05,NA,NA
1325,1,0,0,0,0,1,1,1,8,150,29,43,19,98,191,20,21,12,7,11.13,NA,NA
1326,0,0,1,0,1,4,4,1,9,128,42,48,9,15,45,9,9,12,4,4.18,NA,NA
1327,0,1,0,0,1,0,4,0,9,254,106,106,0,78,138,6,7,13,5,7.71,NA,NA
1328,0,1,0,0,1,2,2,1,2,131,19,55,22,29,48,7,4,20,3,2.91,NA,NA
1329,0,1,0,0,1,2,4,0,8,299,58,79,0,99,221,20,18,19,5,10.44,NA,NA
1330,1,0,0,0,1,0,5,1,5,74,11,20,61,61,83,11,12,24,4,9.47,NA,NA
1331,1,0,0,0,1,1,4,1,4,261,51,60,3,78,246,5,3,17,6,4.2,NA,NA
1332,0,0,0,1,1,1,1,1,8,153,23,56,20,61,118,8,4,34,5,5.39,NA,NA
1333,0,1,0,0,0,4,6,0,9,164,27,45,16,21,45,9,9,18,3,4.64,NA,NA
1334,1,0,0,0,1,2,1,1,8,442,112,136,1,9,26,9,7,20,16,6.14,NA,NA
1335,0,0,0,1,1,5,2,0,9,104,32,38,6,93,172,24,21,24,3,17.12,NA,NA
1336,0,1,0,0,1,2,4,0,7,273,56,66,0,21,59,16,6,21,3,6.62,NA,NA
1337,0,0,1,0,1,3,7,0,2,198,21,55,30,127,215,12,18,28,7,8.31,NA,NA
1338,1,0,0,0,1,2,7,0,2,139,27,40,25,8,26,4,2,18,3,4.21,NA,NA
1339,0,0,0,1,1,2,1,1,9,161,39,55,14,88,93,5,3,16,5,4,NA,NA
1340,0,0,0,0,1,3,7,0,8,148,22,50,24,61,58,30,20,27,5,16.65,NA,NA
1341,1,0,0,0,1,2,4,1,9,145,21,50,22,113,152,4,5,20,3,4.43,NA,NA
1342,0,0,0,0,1,0,2,1,8,222,34,72,5,39,66,28,20,21,5,13.64,NA,NA
1343,0,0,1,0,1,1,4,1,9,119,21,32,20,140,377,25,29,31,5,23.1,NA,NA
1344,0,1,0,0,1,0,4,1,8,157,34,50,9,74,129,20,18,18,3,8.5,NA,NA
1345,0,1,0,0,1,5,4,1,8,157,38,50,8,50,64,7,4,29,14,6.28,NA,NA
1346,1,0,0,0,1,2,4,1,8,107,30,38,17,16,44,34,23,21,12,8.83,NA,NA
1347,1,0,0,0,1,2,4,0,9,242,48,76,2,82,146,5,4,6,4,7.44,NA,NA
1348,0,0,0,0,0,1,1,0,9,238,80,80,0,32,50,8,4,17,7,4.51,NA,NA
1349,1,0,0,0,1,2,4,0,8,157,27,53,25,33,56,18,24,11,3,12.47,NA,NA
1350,0,0,1,0,1,2,2,1,8,125,31,32,25,90,166,9,6,22,8,6.07,NA,NA
1351,0,0,1,0,1,4,4,0,8,151,17,45,30,58,112,12,14,14,3,15.32,NA,NA
1352,0,0,0,1,1,1,4,1,1,87,19,23,41,10,34,4,4,20,11,5.82,NA,NA
1353,0,1,0,0,1,3,4,0,8,175,37,57,11,34,59,9,3,17,5,7.35,NA,NA
1354,0,1,0,0,1,2,4,1,9,210,39,59,10,22,77,9,7,12,4,5.49,NA,NA
1355,0,0,0,0,0,2,2,0,9,257,49,89,6,94,199,38,34,12,10,29.96,NA,NA
1356,0,0,0,0,1,2,4,1,6,233,42,46,11,47,76,11,6,13,4,9.84,NA,NA
1357,1,0,0,0,0,0,7,0,7,268,45,62,7,7,29,17,12,20,3,8.18,NA,NA
1358,0,0,0,1,1,2,5,1,9,134,32,43,6,15,39,21,16,24,12,15.54,NA,NA
1359,0,0,0,0,1,0,5,1,1,195,32,45,21,32,51,19,26,15,5,12.2,NA,NA
1360,0,0,0,1,1,2,2,0,9,225,24,72,4,49,79,11,11,24,5,5.36,NA,NA
1361,0,0,0,1,0,3,4,1,9,99,18,29,44,18,37,25,17,13,2,11.84,NA,NA
1362,1,0,0,0,1,2,2,1,7,251,44,50,9,9,43,8,4,23,3,4.38,NA,NA
1363,0,1,0,0,1,2,4,1,9,63,12,24,39,78,108,15,7,12,5,11.12,NA,NA
1364,0,0,0,0,1,2,4,0,9,116,20,49,22,52,93,28,25,13,7,13.7,NA,NA
1365,0,0,0,1,1,3,4,1,9,178,45,58,24,26,56,7,4,18,5,4.68,NA,NA
1366,1,0,0,0,1,2,4,0,9,124,15,41,41,35,55,36,31,13,8,21.15,NA,NA
1367,0,0,0,1,1,2,4,1,3,211,65,65,4,82,174,7,7,21,4,5.34,NA,NA
1368,0,1,0,0,1,3,4,0,9,218,20,56,17,65,83,26,12,15,6,17.11,NA,NA
1369,0,0,0,0,1,0,7,1,8,234,37,57,6,24,68,6,6,17,6,5.17,NA,NA
1370,0,0,0,1,1,2,4,1,8,179,36,57,16,93,175,5,4,37,4,5.33,NA,NA
1371,0,0,0,0,1,3,4,0,8,107,20,26,41,42,67,17,13,16,3,14.8,NA,NA
1372,0,0,0,1,1,3,4,1,8,225,62,78,4,29,61,6,7,18,3,5.87,NA,NA
1373,0,0,0,0,1,2,4,0,8,113,47,47,6,95,100,51,16,8,7,18.31,NA,NA
1374,1,0,0,0,1,1,4,1,6,145,40,40,17,29,59,7,6,21,10,3.34,NA,NA
1375,1,0,0,0,0,2,7,0,4,184,38,60,6,97,103,6,4,35,4,5.24,NA,NA
1376,0,1,0,0,1,4,3,1,6,135,54,54,6,38,86,4,4,13,13,4.48,NA,NA
1377,0,0,0,0,1,0,1,1,8,107,18,34,29,77,77,38,26,16,4,26.83,NA,NA
1378,1,0,0,0,1,2,4,0,8,164,37,52,8,25,49,12,9,23,7,6.29,NA,NA
1379,0,0,0,0,1,3,3,1,8,172,45,64,7,53,82,16,20,13,6,13.36,NA,NA
1380,1,0,0,0,0,1,2,1,9,151,35,44,22,116,183,67,20,16,7,31.37,NA,NA
1381,0,1,0,0,0,0,2,1,8,87,16,22,59,104,168,11,12,16,6,8.78,NA,NA
